GYRO, -0.04021305, 0.09747004, -0.08362184, 
GYRO, -0.04553928, 0.01810919, -0.01944075, 
GYRO, -0.03701731, 0.01864181, 0.07802929, 
GYRO, -0.02743009, 0.07483356, 0.17177097, 
GYRO, -0.10013316, 0.11744341, -0.04633822, 
GYRO, -0.09027963, 0.04394141, -0.12250333, 
GYRO, -0.16005326, 0.07296937, -0.05272969, 
GYRO, -0.11557923, 0.10119840, 0.05965379, 
GYRO, -0.05885486, 0.10066578, 0.14327563, 
GYRO, -0.05619174, -0.04340879, 0.12330226, 
GYRO, -0.04820240, -0.10359521, 0.09374168, 
GYRO, -0.04660453, 0.02130493, 0.01997337, 
GYRO, 0.10892144, 0.24340879, 0.04500666, 
GYRO, -0.02263648, 0.30679095, 0.00106525, 
GYRO, -0.01997337, 0.08788282, -0.10039947, 
GYRO, -0.06924101, -0.10066578, -0.05059920, 
GYRO, -0.12463382, -0.14860186, 0.02370173, 
GYRO, -0.09134487, 0.00026631, 0.11158455, 
GYRO, -0.03994674, 0.22183755, -0.03435419, 
GYRO, -0.05086551, 0.20559254, -0.09241012, 
GYRO, -0.12250333, 0.08255659, -0.07350200, 
GYRO, -0.05166445, 0.01944075, 0.11877497, 
GYRO, -0.03302264, 0.04287617, 0.19360852, 
GYRO, 0.03968043, 0.06764314, 0.13315579, 
GYRO, 0.02769640, 0.09267643, 0.02982690, 
GYRO, -0.00825566, 0.11478029, -0.01171771, 
GYRO, 0.02769640, 0.15659121, 0.04766977, 
GYRO, -0.06311585, 0.10652463, 0.03195739, 
GYRO, -0.06071904, 0.00213049, 0.01997337, 
GYRO, -0.10066578, -0.07616511, 0.01438083, 
GYRO, -0.12996005, -0.03142477, 0.04021305, 
GYRO, -0.07509987, 0.22130493, 0.00213049, 
GYRO, -0.12543276, 0.27350200, -0.08149134, 
GYRO, -0.17070573, 0.17842876, -0.12756325, 
GYRO, -0.18402130, 0.00452730, 0.01944075, 
GYRO, -0.18375499, -0.12250333, 0.10466045, 
GYRO, -0.09267643, -0.05778961, 0.23009321, 
GYRO, -0.05565912, 0.15632490, 0.04154461, 
GYRO, 0.02103862, 0.29693742, -0.04873502, 
GYRO, -0.05113182, 0.14673768, 0.02769640, 
GYRO, 0.02396804, -0.05033289, 0.07057257, 
GYRO, -0.02263648, -0.04660453, 0.06577896, 
GYRO, -0.09241012, 0.07190413, -0.07163782, 
GYRO, -0.04154461, 0.10173103, -0.08335553, 
GYRO, -0.09081225, 0.10812250, -0.01571238, 
GYRO, -0.05725699, 0.11717710, -0.00532623, 
GYRO, -0.03914780, 0.07723036, 0.01864181, 
GYRO, -0.04260985, -0.04394141, 0.10519308, 
GYRO, 0.00213049, -0.06524634, 0.17816245, 
GYRO, 0.03089214, 0.14407457, 0.04101198, 
GYRO, 0.07989348, 0.33422104, -0.04500666, 
GYRO, 0.00745672, 0.29933422, -0.05299601, 
GYRO, 0.02503329, 0.09667111, 0.09667111, 
GYRO, -0.15046605, -0.04127830, 0.15978695, 
GYRO, -0.19707057, -0.06870839, 0.09027963, 
GYRO, -0.39627164, 0.01358189, -0.01651132, 
GYRO, -0.64527297, 0.09533955, -0.14806924, 
GYRO, -0.68255659, 0.11291611, -0.05086551, 
GYRO, -0.70838881, 0.00372836, 0.02263648, 
GYRO, -0.69773635, -0.09427430, 0.04766977, 
GYRO, -0.77603196, -0.14141145, 0.07509987, 
GYRO, -0.65193076, 0.02609854, 0.02343542, 
GYRO, -0.33581891, 0.19307590, 0.09001332, 
GYRO, -0.12170439, 0.23728362, 0.11877497, 
GYRO, -0.16964048, 0.14061252, 0.06018642, 
GYRO, -0.32836218, 0.01997337, 0.12649800, 
GYRO, -0.33555260, -0.07430093, 0.04287617, 
GYRO, -0.29480692, 0.05432756, -0.03941411, 
GYRO, -0.25858855, 0.30466045, -0.19866844, 
GYRO, -0.11451398, 0.28655126, -0.09027963, 
GYRO, 0.03488682, 0.12330226, 0.06498003, 
GYRO, 0.01677763, -0.01384820, 0.10466045, 
GYRO, -0.02876165, 0.08495340, 0.05086551, 
GYRO, -0.00559254, 0.14727031, 0.02130493, 
GYRO, -0.03621838, 0.22396804, 0.16671105, 
GYRO, -0.07003995, 0.13874834, 0.15206391, 
GYRO, 0.01544607, -0.04447403, -0.02849534, 
GYRO, -0.04687084, -0.10545939, -0.13475366, 
GYRO, -0.05352863, -0.11158455, -0.09693742, 
GYRO, 0.00479361, 0.07110519, 0.00053262, 
GYRO, -0.03728362, 0.09587217, -0.05885486, 
GYRO, -0.08415446, 0.01438083, -0.02023968, 
GYRO, 0.05033289, 0.00292943, 0.20106525, 
GYRO, 0.08521971, 0.10066578, 0.25326232, 
GYRO, 0.01970706, 0.21757656, 0.01438083, 
GYRO, 0.01278296, 0.23808256, -0.11664447, 
GYRO, 0.04260985, 0.24340879, 0.12836218, 
GYRO, 0.08442077, 0.21038615, 0.18135819, 
GYRO, 0.10279627, 0.24101198, 0.08548602, 
GYRO, -0.05539281, 0.10519308, -0.29480692, 
GYRO, -0.10492676, -0.04047936, -0.35898802, 
GYRO, -0.09667111, -0.02370173, -0.15259654, 
GYRO, -0.09347537, 0.04340879, 0.05166445, 
GYRO, -0.02503329, 0.05992011, 0.12356858, 
GYRO, 0.09027963, -0.04687084, 0.22529960, 
GYRO, 0.09507324, 0.01438083, 0.27217044, 
GYRO, 0.08415446, 0.12143808, 0.09187750, 
GYRO, 0.02370173, 0.08362184, -0.03275632, 
GYRO, -0.03462051, -0.07589880, -0.03462051, 
GYRO, 0.07003995, -0.05113182, 0.17789614, 
GYRO, 0.01677763, 0.09214381, 0.00159787, 
GYRO, -0.05512650, 0.15765646, -0.26684421, 
GYRO, -0.10519308, 0.10838881, -0.32223702, 
GYRO, -0.10359521, -0.00026631, -0.10892144, 
GYRO, -0.05645806, 0.05113182, 0.12330226, 
GYRO, 0.00399467, 0.22077230, 0.16537949, 
GYRO, 0.06737683, 0.26897470, 0.10865513, 
GYRO, 0.08948069, 0.22103862, 0.13155792, 
GYRO, 0.11318242, 0.18268975, 0.14993342, 
GYRO, -0.04846871, 0.12143808, -0.01677763, 
GYRO, 0.04154461, 0.01145140, 0.01677763, 
GYRO, 0.04181092, -0.01997337, 0.03888149, 
GYRO, -0.09560586, 0.00133156, -0.04953395, 
GYRO, -0.09560586, -0.01651132, -0.19307590, 
GYRO, -0.11264980, -0.14806924, -0.11025300, 
GYRO, -0.07137150, -0.15153129, 0.10892144, 
GYRO, -0.01091877, 0.08015979, 0.14593875, 
GYRO, 0.05379494, 0.25672437, 0.03222370, 
GYRO, -0.00852197, 0.14274301, 0.05992011, 
GYRO, 0.01438083, 0.10758988, 0.24846871, 
GYRO, 0.03754993, 0.04127830, 0.17816245, 
GYRO, -0.00559254, 0.20079893, -0.03435419, 
GYRO, -0.04580559, 0.29587217, -0.25459387, 
GYRO, -0.04234354, 0.18615180, -0.15765646, 
GYRO, -0.11264980, 0.02849534, -0.14620506, 
GYRO, -0.07243675, -0.06897470, -0.03115846, 
GYRO, -0.01251664, 0.04154461, 0.14380826, 
GYRO, 0.05858855, 0.05512650, 0.24207723, 
GYRO, 0.07083888, 0.05699068, 0.08575233, 
GYRO, 0.00825566, 0.00079893, -0.03994674, 
GYRO, 0.03808256, -0.03968043, 0.03808256, 
GYRO, 0.10572570, 0.04447403, 0.24553928, 
GYRO, 0.00239680, 0.06231691, -0.01784288, 
GYRO, 0.01438083, 0.08122503, -0.20958722, 
GYRO, -0.06071904, 0.00905459, -0.24474035, 
GYRO, -0.11717710, -0.09853529, -0.07403462, 
GYRO, -0.06577896, 0.05326232, 0.07616511, 
GYRO, 0.00213049, 0.20878828, 0.15366178, 
GYRO, 0.03888149, 0.37976032, 0.21624501, 
GYRO, 0.04420772, 0.20532623, 0.03302264, 
GYRO, 0.07030626, 0.09826897, -0.05912117, 
GYRO, -0.00213049, -0.01358189, 0.00585885, 
GYRO, -0.02290280, 0.07003995, 0.04793609, 
GYRO, 0.05326232, 0.16511318, 0.07137150, 
GYRO, -0.06045273, -0.03834887, -0.23941411, 
GYRO, -0.11904128, -0.08814913, -0.25193076, 
GYRO, -0.10732357, -0.12250333, 0.00266312, 
GYRO, -0.09454061, 0.08468708, 0.12223702, 
GYRO, 0.00719041, 0.32090546, 0.16005326, 
GYRO, 0.04047936, 0.18348868, 0.02743009, 
GYRO, 0.03701731, 0.36085220, 0.16165113, 
GYRO, 0.00186418, -0.11318242, 0.16804261, 
GYRO, 0.01038615, -0.09480692, 0.13928096, 
GYRO, 0.00266312, 0.20745672, -0.03355526, 
GYRO, -0.04287617, 0.15179760, -0.21198402, 
GYRO, -0.02130493, 0.09880160, -0.21011984, 
GYRO, -0.05778961, -0.22929427, -0.17736352, 
GYRO, -0.05672437, -0.09347537, 0.03595206, 
GYRO, 0.01438083, 0.16750999, 0.17656458, 
GYRO, 0.05912117, 0.22929427, 0.03861518, 
GYRO, 0.00692410, 0.00266312, -0.01358189, 
GYRO, 0.00852197, -0.11797603, 0.03488682, 
GYRO, 0.02609854, 0.13874834, 0.13129161, 
GYRO, 0.01651132, 0.33608522, 0.03275632, 
GYRO, -0.01065246, 0.07696405, -0.07643142, 
GYRO, -0.03568575, 0.10892144, -0.03595206, 
GYRO, -0.06205060, -0.17576565, -0.15845539, 
GYRO, -0.03994674, 0.03408788, 0.01864181, 
GYRO, -0.00665779, 0.22290280, 0.11424767, 
GYRO, 0.05965379, 0.29533955, 0.20239680, 
GYRO, 0.03808256, 0.19094541, 0.06790945, 
GYRO, -0.00932091, -0.15898802, -0.08069241, 
GYRO, -0.03994674, -0.12063915, 0.03728362, 
GYRO, -0.06205060, 0.00905459, -0.00452730, 
GYRO, 0.00825566, 0.09134487, -0.10705726, 
GYRO, -0.08308921, -0.05139814, -0.12916112, 
GYRO, -0.04500666, -0.13288948, -0.07749667, 
GYRO, -0.02157124, 0.10679095, -0.00479361, 
GYRO, 0.00852197, 0.41864181, 0.01517976, 
GYRO, 0.00133156, 0.24793609, 0.20532623, 
GYRO, 0.03648469, 0.13235686, 0.21970706, 
GYRO, 0.02849534, -0.02316911, -0.04234354, 
GYRO, 0.02023968, 0.19280959, 0.02849534, 
GYRO, -0.02210386, 0.27483356, -0.06418109, 
GYRO, 0.01278296, 0.30545939, 0.02636485, 
GYRO, -0.07802929, -0.14194407, -0.13235686, 
GYRO, -0.03515313, -0.29427430, -0.07323569, 
GYRO, -0.08841545, -0.44740346, -0.13501997, 
GYRO, -0.06338216, 0.07323569, -0.04181092, 
GYRO, 0.06657790, 0.30039947, 0.04607190, 
GYRO, 0.06844208, -0.08788282, 0.15579228, 
GYRO, 0.00399467, -0.17709720, 0.12623169, 
GYRO, 0.02822903, 0.19707057, -0.11584554, 
GYRO, -0.00985353, 0.35632490, -0.08042610, 
GYRO, -0.06631158, 0.03595206, -0.02876165, 
GYRO, -0.07563249, -0.13022636, 0.05406125, 
GYRO, -0.00159787, 0.06418109, 0.08149134, 
GYRO, 0.05033289, 0.41837550, -0.02716378, 
GYRO, 0.07536618, 0.64047936, 0.01864181, 
GYRO, 0.03382157, 0.25299601, 0.02902796, 
GYRO, -0.01225033, -0.09826897, 0.01837550, 
GYRO, -0.05699068, -0.18641811, 0.12862850, 
GYRO, -0.11904128, -0.40559254, -0.13209055, 
GYRO, -0.04447403, -0.00798935, -0.09081225, 
GYRO, -0.03541944, 0.13182423, -0.05565912, 
GYRO, 0.01411451, -0.01571238, 0.06844208, 
GYRO, -0.03595206, -0.00612517, -0.10918775, 
GYRO, -0.11398136, 0.14540613, -0.10972037, 
GYRO, -0.07882823, 0.18721704, 0.04953395, 
GYRO, -0.01358189, -0.08681758, 0.10812250, 
GYRO, -0.00319574, 0.05938748, 0.23488682, 
GYRO, -0.01491345, 0.17150466, -0.03515313, 
GYRO, 0.05379494, 0.41038615, -0.07217044, 
GYRO, 0.04953395, 0.42157124, -0.05299601, 
GYRO, -0.02689747, -0.01837550, -0.07589880, 
GYRO, -0.02316911, -0.16964048, 0.27483356, 
GYRO, -0.11930759, -0.54673768, -0.06418109, 
GYRO, 0.02609854, -0.04074567, -0.10599201, 
GYRO, -0.06364847, 0.24260985, -0.09693742, 
GYRO, 0.01011984, 0.03302264, -0.05166445, 
GYRO, -0.02609854, 0.04234354, 0.02343542, 
GYRO, -0.08974700, 0.18588549, -0.17203728, 
GYRO, -0.03781625, 0.08788282, 0.02450067, 
GYRO, -0.03675100, -0.17949401, 0.10252996, 
GYRO, 0.07856192, -0.07509987, 0.17603196, 
GYRO, 0.02822903, 0.33288948, 0.01118509, 
GYRO, 0.06604527, 0.45832224, -0.21358189, 
GYRO, 0.13661784, 0.61145140, 0.08095872, 
GYRO, -0.03888149, -0.00505992, 0.03142477, 
GYRO, -0.08974700, -0.37629827, 0.24181092, 
GYRO, -0.12676431, -0.39440746, -0.08735020, 
GYRO, -0.01225033, -0.18402130, -0.24500666, 
GYRO, -0.09533955, -0.13661784, -0.13129161, 
GYRO, -0.03062583, -0.01278296, 0.10599201, 
GYRO, 0.08761651, 0.30545939, 0.18055925, 
GYRO, 0.01438083, 0.30119840, -0.07589880, 
GYRO, 0.03169108, 0.06151798, -0.05139814, 
GYRO, -0.00719041, -0.21358189, 0.01384820, 
GYRO, 0.01571238, -0.01331558, 0.07989348, 
GYRO, -0.04340879, 0.36564581, -0.06498003, 
GYRO, 0.03249001, 0.32782956, -0.20958722, 
GYRO, 0.10679095, 0.52623169, 0.06844208, 
GYRO, -0.03888149, -0.00106525, 0.04926764, 
GYRO, 0.00905459, -0.07962716, 0.12543276, 
GYRO, -0.01651132, -0.10199734, -0.09773635, 
GYRO, 0.00346205, -0.17896138, -0.12037284, 
GYRO, -0.01944075, -0.25512650, -0.01571238, 
GYRO, -0.04447403, -0.30785619, 0.10279627, 
GYRO, -0.11930759, 0.29267643, -0.08388815, 
GYRO, 0.02210386, 0.34780293, -0.14034621, 
GYRO, 0.00053262, -0.06577896, 0.11264980, 
GYRO, 0.04260985, -0.16404794, 0.11877497, 
GYRO, 0.00692410, 0.08921438, 0.25805593, 
GYRO, -0.14194407, 0.63595206, 0.02370173, 
GYRO, -0.20585885, 0.49986684, 0.09294274, 
GYRO, -0.28229028, 0.09320905, -0.22689747, 
GYRO, -0.35099867, -0.01651132, -0.08255659, 
GYRO, -0.53182423, -0.09134487, -0.21384820, 
GYRO, -0.63808256, -0.06764314, -0.25672437, 
GYRO, -0.77762983, -0.08921438, -0.14886818, 
GYRO, -0.80825566, -0.14114514, 0.04447403, 
GYRO, -0.68948069, -0.05592543, 0.43861518, 
GYRO, -0.43355526, -0.05139814, 0.10758988, 
GYRO, -0.16884154, 0.07589880, -0.02663116, 
GYRO, -0.07776298, 0.25326232, -0.02956059, 
GYRO, -0.08042610, 0.13288948, 0.15685752, 
GYRO, -0.13262317, 0.18055925, 0.12649800, 
GYRO, -0.13555260, 0.20186418, 0.02157124, 
GYRO, -0.08202397, 0.13395473, -0.32623169, 
GYRO, -0.05379494, 0.23968043, -0.14354194, 
GYRO, -0.06205060, 0.01145140, -0.11637816, 
GYRO, -0.04953395, -0.03648469, -0.13661784, 
GYRO, -0.03142477, -0.00452730, -0.14194407, 
GYRO, -0.06897470, 0.03355526, -0.03994674, 
GYRO, -0.14114514, 0.07776298, 0.07376831, 
GYRO, -0.08921438, -0.21810919, 0.04181092, 
GYRO, 0.01731025, 0.01251664, 0.32836218, 
GYRO, 0.08255659, 0.20559254, 0.07936085, 
GYRO, 0.17896138, 0.20692410, 0.12916112, 
GYRO, -0.01544607, 0.11877497, -0.18215712, 
GYRO, 0.03249001, 0.05006658, -0.08655126, 
GYRO, -0.00346205, 0.10439414, -0.13528628, 
GYRO, 0.02050599, 0.05326232, -0.05086551, 
GYRO, -0.02716378, 0.03621838, -0.07962716, 
GYRO, -0.08282290, -0.14194407, -0.16697736, 
GYRO, 0.01810919, 0.01038615, -0.09427430, 
GYRO, 0.07802929, 0.17017310, 0.12010652, 
GYRO, 0.00292943, 0.27030626, 0.06817577, 
GYRO, -0.00479361, 0.01411451, -0.03195739, 
GYRO, 0.04660453, -0.02529960, 0.07669774, 
GYRO, 0.02849534, 0.05778961, 0.14487350, 
GYRO, -0.01118509, 0.03568575, 0.01704394, 
GYRO, 0.08974700, -0.03249001, -0.09986684, 
GYRO, 0.00079893, 0.09933422, -0.13715047, 
GYRO, 0.10705726, 0.23888149, 0.00239680, 
GYRO, 0.06471372, 0.28894807, 0.15818908, 
GYRO, -0.05379494, -0.14673768, -0.22876165, 
GYRO, -0.05832224, -0.09374168, -0.24207723, 
GYRO, -0.05299601, -0.14913449, -0.26631158, 
GYRO, -0.05512650, 0.06817577, -0.02849534, 
GYRO, 0.00825566, 0.09986684, -0.03382157, 
GYRO, -0.04766977, 0.07962716, 0.05672437, 
GYRO, 0.05193076, 0.22050599, 0.21304927, 
GYRO, 0.13954727, 0.28868176, 0.27882823, 
GYRO, 0.10466045, 0.03834887, 0.13368842, 
GYRO, -0.08495340, -0.14700399, -0.22023968, 
GYRO, -0.02663116, 0.04553928, -0.28042610, 
GYRO, -0.03568575, 0.26364847, -0.12996005, 
GYRO, 0.01944075, 0.13129161, 0.00319574, 
GYRO, -0.03195739, -0.00399467, 0.04181092, 
GYRO, 0.06045273, -0.02450067, 0.03009321, 
GYRO, 0.08575233, 0.08202397, 0.04474035, 
GYRO, 0.01731025, -0.05352863, -0.13315579, 
GYRO, -0.12037284, -0.17762983, -0.20692410, 
GYRO, -0.10066578, 0.11877497, -0.21278296, 
GYRO, -0.09533955, 0.43914780, 0.13555260, 
GYRO, -0.05912117, 0.34673768, 0.49454061, 
GYRO, 0.06790945, 0.04181092, 0.19547270, 
GYRO, 0.15073236, 0.05965379, 0.04367510, 
GYRO, 0.04766977, 0.16804261, -0.20852197, 
GYRO, 0.02476698, -0.03568575, -0.07829561, 
GYRO, -0.08921438, -0.26338216, -0.30119840, 
GYRO, -0.06098535, 0.02529960, -0.36058589, 
GYRO, -0.02237017, 0.24580559, -0.08442077, 
GYRO, -0.05512650, 0.01438083, 0.09400799, 
GYRO, 0.02503329, -0.16191744, 0.05725699, 
GYRO, 0.07456724, 0.12330226, -0.05033289, 
GYRO, 0.16910786, 0.36484687, 0.18215712, 
GYRO, 0.10466045, 0.13368842, 0.33422104, 
GYRO, -0.00213049, -0.10066578, 0.00053262, 
GYRO, 0.00639148, 0.07190413, -0.23035952, 
GYRO, 0.06524634, 0.21731025, -0.17683089, 
GYRO, -0.02210386, 0.01145140, -0.03701731, 
GYRO, -0.10386152, -0.16484687, -0.17683089, 
GYRO, 0.05006658, 0.05858855, -0.05166445, 
GYRO, 0.07030626, 0.23994674, 0.19520639, 
GYRO, -0.01065246, -0.06418109, 0.01038615, 
GYRO, -0.07776298, -0.18615180, -0.15898802, 
GYRO, -0.10039947, 0.15153129, -0.37470040, 
GYRO, -0.16697736, 0.33235686, 0.04846871, 
GYRO, -0.09134487, 0.11984021, 0.27616511, 
GYRO, 0.03541944, 0.06631158, 0.26071904, 
GYRO, 0.11424767, 0.24260985, 0.07643142, 
GYRO, 0.21571238, 0.09800266, 0.00905459, 
GYRO, 0.04527297, -0.14407457, 0.02663116, 
GYRO, -0.10066578, -0.35179760, -0.30039947, 
GYRO, -0.08708389, 0.07563249, -0.42316911, 
GYRO, -0.06045273, 0.27057257, -0.05965379, 
GYRO, -0.05219707, -0.04314248, 0.04181092, 
GYRO, 0.01464714, 0.02290280, 0.09001332, 
GYRO, 0.08122503, 0.29906791, -0.00053262, 
GYRO, 0.09347537, 0.26151798, 0.20852197, 
GYRO, 0.02583222, -0.18348868, 0.12250333, 
GYRO, -0.03621838, -0.12889481, -0.12862850, 
GYRO, 0.06045273, 0.18695073, -0.23968043, 
GYRO, -0.00878828, 0.16990679, 0.09054594, 
GYRO, -0.00612517, -0.06524634, 0.00346205, 
GYRO, 0.05299601, 0.03728362, 0.05219707, 
GYRO, 0.09853529, 0.37523302, -0.09001332, 
GYRO, 0.11770972, 0.12596538, 0.06018642, 
GYRO, -0.02370173, -0.24367510, -0.08521971, 
GYRO, -0.01225033, -0.04127830, -0.12676431, 
GYRO, 0.02077230, 0.33635153, 0.14727031, 
GYRO, 0.05725699, 0.20106525, 0.11984021, 
TIME, 1.001, 2.002
GPS5, 42.28520640, -71.35957710, 13.12000000, 2.52000000, 2.40000000, 
GPS5, 42.28520780, -71.35957650, 13.13300000, 2.64400000, 2.52000000, 
GPS5, 42.28520920, -71.35957600, 13.16100000, 2.73400000, 2.64000000, 
GPS5, 42.28521070, -71.35957540, 13.18300000, 2.85600000, 2.73000000, 
GPS5, 42.28521230, -71.35957510, 13.22500000, 2.97600000, 2.86000000, 
GPS5, 42.28521400, -71.35957460, 13.27300000, 3.09600000, 2.98000000, 
GPS5, 42.28521570, -71.35957430, 13.32100000, 3.22300000, 3.10000000, 
GPS5, 42.28521750, -71.35957390, 13.35800000, 3.33900000, 3.22000000, 
GPS5, 42.28521920, -71.35957350, 13.38200000, 3.43100000, 3.34000000, 
GPS5, 42.28522100, -71.35957340, 13.40700000, 3.53500000, 3.43000000, 
GPS5, 42.28522290, -71.35957310, 13.42300000, 3.67400000, 3.54000000, 
GPS5, 42.28522480, -71.35957280, 13.44100000, 3.83400000, 3.67000000, 
GPS5, 42.28522690, -71.35957250, 13.46200000, 3.94000000, 3.83000000, 
GPS5, 42.28522900, -71.35957230, 13.48400000, 4.04300000, 3.94000000, 
GPS5, 42.28523120, -71.35957220, 13.50600000, 4.15600000, 4.04000000, 
GPS5, 42.28523340, -71.35957190, 13.52900000, 4.27500000, 4.16000000, 
GPS5, 42.28523560, -71.35957160, 13.54600000, 4.37000000, 4.27000000, 
GPS5, 42.28523800, -71.35957150, 13.56600000, 4.47800000, 4.37000000, 
TIME, 1.001, 2.002
GYRO, 0.10439414, -0.00932091, 0.09533955, 
GYRO, 0.00905459, 0.20106525, -0.20159787, 
GYRO, 0.12703063, 0.07270306, -0.11744341, 
GYRO, -0.00026631, -0.28468708, -0.09773635, 
GYRO, -0.01810919, -0.28069241, -0.19946738, 
GYRO, -0.07936085, 0.28628495, -0.27829561, 
GYRO, -0.13848202, 0.28175766, 0.03994674, 
GYRO, -0.13288948, -0.15126498, 0.18748336, 
GYRO, -0.08362184, -0.08388815, 0.16990679, 
GYRO, -0.06125166, 0.30359521, 0.05486019, 
GYRO, 0.01677763, 0.31957390, 0.17017310, 
GYRO, -0.02929427, -0.02929427, 0.23515313, 
GYRO, -0.09720373, 0.04367510, -0.08814913, 
GYRO, 0.03355526, 0.22796272, -0.17070573, 
GYRO, -0.03541944, -0.03275632, -0.20026631, 
GYRO, -0.06098535, -0.34487350, -0.11611185, 
GYRO, -0.05699068, 0.02476698, -0.18748336, 
GYRO, 0.07563249, 0.41118509, -0.09294274, 
GYRO, -0.06870839, 0.04314248, -0.04900133, 
GYRO, -0.04340879, -0.23062583, -0.17123835, 
GYRO, -0.03754993, 0.18215712, 0.06817577, 
GYRO, 0.00798935, 0.19680426, 0.34274301, 
GYRO, 0.08894807, -0.12649800, 0.29986684, 
GYRO, 0.03781625, 0.00745672, 0.05832224, 
GYRO, 0.18774967, 0.41651132, -0.06151798, 
GYRO, 0.17523302, 0.30306258, -0.08974700, 
GYRO, -0.04873502, -0.09906791, -0.38588549, 
GYRO, -0.06071904, 0.03834887, -0.63195739, 
GYRO, -0.00053262, 0.09853529, -0.12969374, 
GYRO, -0.10332889, -0.20665779, 0.12729694, 
GYRO, -0.05326232, -0.26151798, 0.14833555, 
GYRO, -0.04420772, 0.30812250, 0.27882823, 
GYRO, 0.01331558, 0.43728362, 0.26018642, 
GYRO, 0.01890812, 0.04740346, 0.16458056, 
GYRO, -0.05059920, 0.02450067, -0.10812250, 
GYRO, 0.08282290, 0.15765646, 0.04713715, 
GYRO, -0.02370173, 0.08655126, 0.26551265, 
GYRO, -0.04287617, -0.20665779, -0.00239680, 
GYRO, -0.00612517, 0.17363515, -0.25326232, 
GYRO, 0.16564581, 0.48495340, -0.12782956, 
GYRO, -0.01810919, 0.05059920, -0.14141145, 
GYRO, -0.10146471, -0.19334221, -0.33555260, 
GYRO, -0.14087883, 0.01438083, -0.00559254, 
GYRO, -0.20905459, 0.19121172, 0.31318242, 
GYRO, -0.11424767, 0.06018642, 0.49347537, 
GYRO, -0.04846871, 0.21597870, -0.01171771, 
GYRO, 0.23914780, 0.43994674, 0.13102530, 
GYRO, 0.14407457, 0.25219707, -0.00399467, 
GYRO, -0.13768309, -0.30146471, -0.34940080, 
GYRO, -0.06551265, -0.16324900, -0.32596538, 
GYRO, -0.12490013, 0.02689747, -0.00133156, 
GYRO, -0.08521971, -0.02343542, 0.21038615, 
